
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,998.833618
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-0 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-1 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-2 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-48 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-49 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-50 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,CCX-0(die-0 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
29.03,2839.51,1.90,0.53,441.51,47.57,33.12,11.18,2.87,3.92,0.29,1.36,2.27,46.23,33.30,11.98,0.59,73.71,2999.06,1.36,0.73,447.76,59.72,24.59,19.26,15.01,35.05,4.28,19.59,11.18,19.76,5.76,9.58,3.83,10.33,1755.99,0.50,1.98,470.64,39.58,9.06,14.66,14.63,89.34,49.47,29.00,10.87,42.77,30.95,6.80,3.76,2.94,1867.05,0.67,1.49,462.40,45.03,8.99,14.64,20.15,129.82,75.51,38.71,15.60,49.59,37.54,7.12,4.55,1.27,2937.66,0.10,9.93,450.48,44.25,14.63,16.21,12.21,12.24,0.35,3.25,8.65,9.43,3.55,2.42,3.56,2.40,1500.32,0.80,1.25,484.59,48.04,13.94,13.93,18.86,97.60,50.37,32.28,14.96,47.42,33.78,8.55,3.90,4.92,2.59,468.82,
99.03,2974.29,1.41,0.71,453.43,34.82,20.01,11.07,3.21,4.23,0.24,1.33,2.66,19.83,11.86,7.28,0.54,16.44,2731.87,0.78,1.29,498.12,29.12,1.05,10.46,16.74,15.01,0.18,2.22,12.61,8.92,0.42,4.04,4.13,15.51,2770.06,0.89,1.12,492.01,26.51,0.93,8.08,16.95,15.35,0.25,2.49,12.61,9.35,0.47,4.18,4.34,15.43,2834.95,0.63,1.60,495.03,39.59,1.04,11.26,26.37,22.70,0.20,2.73,19.78,11.76,0.56,4.24,6.60,15.39,2825.32,0.76,1.32,498.42,27.31,1.04,11.20,14.20,12.40,0.20,2.63,9.57,9.78,0.46,4.32,4.63,16.04,2724.69,0.74,1.35,496.74,33.50,1.11,12.71,18.66,18.16,0.33,2.77,15.07,8.90,0.55,4.33,3.60,7.60,4.75,374.54,
99.77,2986.61,2.39,0.42,426.62,29.38,14.77,11.09,3.32,4.06,0.24,1.09,2.74,26.43,15.44,10.28,0.59,14.33,2911.44,0.15,6.69,530.91,81.22,26.97,30.54,21.50,40.71,3.56,20.71,16.45,21.29,6.32,9.26,5.05,15.52,2818.76,0.04,23.69,666.76,139.50,80.06,36.25,18.44,89.85,45.84,29.89,14.13,45.72,33.68,6.54,4.31,14.88,2910.28,0.00,702.71,458.93,169.08,96.15,42.96,24.32,135.67,73.35,43.70,18.62,32.44,21.77,5.00,5.70,14.82,2912.29,0.18,5.45,534.79,90.17,38.97,26.85,20.66,38.59,4.10,18.30,16.19,31.42,19.99,5.48,4.47,14.95,2836.15,0.31,3.24,669.49,154.42,90.86,37.95,20.72,109.33,59.25,33.26,16.82,49.15,35.64,8.55,3.90,1.54,0.80,475.44,
100.00,3000.00,1.70,0.59,437.36,46.27,24.11,18.53,3.07,4.11,0.29,1.38,2.44,39.38,26.21,12.20,0.64,0.44,1332.91,0.49,2.05,517.45,64.61,13.88,27.85,21.29,45.43,6.98,22.28,16.17,17.62,4.74,7.27,5.11,0.29,1332.59,0.09,11.73,668.00,131.88,73.52,35.00,19.15,111.34,63.71,32.75,14.88,50.52,38.05,6.69,4.27,0.31,2984.32,0.00,676.05,443.64,182.49,116.81,35.56,26.70,123.89,68.99,34.33,20.57,58.73,47.52,5.29,6.13,0.14,1332.18,0.18,5.54,502.54,74.23,24.78,27.95,18.36,31.87,5.23,13.55,13.09,26.70,14.23,6.09,5.28,0.89,1332.82,0.29,3.46,684.39,156.36,92.49,38.37,20.95,134.11,80.65,36.64,16.82,49.99,37.86,6.84,4.12,1.21,0.66,291.05,
100.00,2999.99,1.86,0.54,439.56,45.45,29.10,13.09,2.79,3.95,0.21,1.55,2.19,42.78,29.84,11.94,0.60,0.59,1333.13,0.50,2.01,541.37,68.64,18.57,28.80,19.54,44.82,9.20,21.03,14.59,22.05,11.51,4.91,4.94,0.60,1333.02,0.04,25.83,617.87,119.14,61.50,34.29,19.64,35.30,4.21,16.83,14.26,39.18,26.60,5.24,5.38,0.29,2989.01,0.00,579.95,499.13,180.28,110.00,39.57,25.26,136.31,79.68,36.94,19.68,41.11,30.25,4.75,5.58,0.18,1332.45,0.36,2.75,577.91,111.53,58.04,30.66,18.59,55.58,16.85,24.43,14.29,46.87,31.21,9.75,4.30,1.10,1333.16,0.22,4.47,660.83,143.82,85.06,38.00,16.27,37.24,1.64,21.96,13.64,50.93,34.23,12.62,2.63,1.41,0.76,353.29,
100.00,2999.22,1.68,0.59,432.20,46.88,24.78,18.70,2.79,3.84,0.19,1.44,2.22,39.11,27.23,10.92,0.57,0.25,1332.70,0.06,16.24,541.55,56.24,13.71,26.02,15.01,41.49,8.64,21.67,11.18,15.10,5.37,5.36,3.83,0.17,1332.34,0.04,27.95,599.84,107.53,56.46,28.21,19.15,74.42,33.61,25.36,15.45,44.11,31.45,6.82,3.70,0.27,2989.14,0.00,888.75,463.49,190.95,125.10,39.71,20.93,136.25,84.86,35.81,15.58,47.75,36.74,5.13,5.35,0.27,1332.76,0.29,3.41,522.83,89.45,37.98,33.30,15.41,76.28,34.77,29.99,11.51,39.81,26.76,7.83,3.89,0.82,1331.90,0.49,2.03,549.51,99.99,47.94,34.91,14.84,53.94,18.16,25.00,10.78,51.87,34.66,11.63,4.06,1.33,0.71,334.06,
99.61,2971.16,1.38,0.72,452.79,29.09,16.62,8.93,3.04,3.75,0.20,1.00,2.56,21.79,11.29,9.89,0.48,18.39,2765.63,0.81,1.23,487.20,30.23,0.49,9.30,19.63,26.84,4.41,7.42,15.02,26.77,12.35,9.32,4.61,18.54,2749.40,0.82,1.23,487.13,30.48,0.63,8.73,20.34,32.45,4.80,10.99,16.67,30.36,17.19,8.97,3.67,18.01,2840.37,0.83,1.21,486.88,36.08,0.44,8.45,26.46,52.79,18.61,14.09,20.09,24.86,11.35,6.28,6.37,18.27,2775.36,0.80,1.26,486.58,30.12,0.62,9.56,19.06,26.47,4.79,7.00,14.67,26.16,12.09,9.09,4.39,18.50,2753.49,0.79,1.27,489.56,28.10,0.57,9.54,17.17,19.92,1.44,5.88,12.60,26.83,11.54,9.98,4.57,3.06,1.92,330.16,
99.96,2999.64,2.20,0.46,431.03,26.07,11.84,10.98,2.97,3.55,0.19,0.83,2.54,21.42,12.30,8.51,0.44,0.54,2427.37,0.04,25.09,538.84,78.80,29.13,26.96,20.11,47.95,8.59,23.84,15.52,20.33,10.08,4.90,4.59,1.09,2179.02,0.39,2.54,628.29,134.19,72.87,37.17,20.23,84.69,38.03,29.81,16.85,47.35,33.07,9.68,3.38,0.68,2951.17,0.00,647.30,470.67,162.16,92.21,41.87,22.87,122.86,64.96,41.01,16.89,39.45,27.18,6.15,5.98,0.59,2298.97,0.11,9.29,627.64,123.52,64.14,34.80,20.35,72.86,29.58,27.45,15.83,47.72,32.87,8.60,4.52,0.47,2551.20,0.09,11.70,534.09,98.01,42.83,31.23,19.71,55.19,20.88,18.68,15.63,52.57,36.82,8.59,4.08,1.32,0.84,492.17,
100.00,3000.00,2.19,0.46,430.63,29.05,14.94,10.57,3.27,3.80,0.20,1.34,2.26,24.92,11.80,11.89,1.01,0.42,1333.01,0.18,5.49,561.20,52.19,18.99,28.54,3.08,7.30,0.32,4.87,2.12,7.03,0.23,5.41,0.97,1.20,1334.16,0.19,5.26,677.00,131.35,86.79,37.39,3.10,7.38,0.26,4.48,2.65,6.69,0.31,5.52,0.46,0.33,2990.89,0.00,533.11,477.84,147.80,96.42,42.25,3.31,7.31,0.57,4.51,2.22,7.62,0.33,5.81,1.09,0.34,1333.26,0.09,10.74,679.75,127.18,84.52,34.31,3.11,5.90,0.24,3.45,2.21,6.16,0.19,4.75,0.90,0.18,1332.07,0.11,8.81,581.66,83.76,43.96,31.98,3.08,6.27,0.22,3.89,2.16,6.61,0.19,5.10,0.92,1.43,0.88,302.04,
44.43,2954.50,0.06,16.75,574.06,87.97,35.40,28.69,20.95,41.37,2.13,22.64,16.60,15.09,6.05,4.16,4.35,20.38,2787.46,0.06,15.63,582.35,102.57,44.28,33.97,21.15,54.38,14.78,23.52,16.08,29.27,17.44,5.62,5.07,75.71,2953.93,2.34,0.43,425.27,26.19,13.28,9.71,3.00,3.63,0.18,0.91,2.54,27.04,12.39,14.02,0.47,20.29,2900.45,0.15,6.71,603.73,113.46,54.44,34.84,20.05,55.36,17.31,21.95,16.10,46.36,29.51,10.99,3.95,20.69,2768.89,0.32,3.10,668.77,150.34,87.67,37.02,20.76,88.98,41.98,30.02,16.98,48.45,33.66,9.69,3.78,20.02,2860.15,0.00,541.11,476.78,162.10,88.30,42.92,26.11,133.46,70.85,42.79,19.82,29.89,19.71,3.88,6.29,1.90,1.16,391.15,
0.20,2003.43,0.02,44.89,520.60,43.48,18.45,18.00,3.99,27.06,1.23,23.18,2.65,13.75,4.94,6.95,1.34,0.22,1332.56,0.06,16.37,560.77,59.83,26.84,26.88,3.76,33.53,9.50,21.44,2.59,18.10,10.77,5.46,1.17,100.00,2999.99,2.09,0.48,423.15,31.18,12.47,15.00,3.46,3.80,0.18,0.91,2.71,27.47,12.53,14.01,0.76,0.26,1567.69,0.16,6.37,568.77,82.69,43.35,32.39,3.38,27.49,5.59,19.46,2.44,46.87,33.89,10.39,0.94,0.94,1333.09,0.34,2.91,642.94,127.67,81.33,37.79,4.02,54.80,26.30,25.88,2.62,49.24,35.28,11.09,1.40,0.39,2989.47,0.00,700.70,438.43,137.49,90.74,38.50,3.98,111.85,68.41,40.76,2.68,26.59,21.57,3.83,1.30,1.33,0.80,315.09,
18.67,2774.72,0.01,101.12,523.72,58.85,19.90,18.01,18.29,19.07,1.93,3.57,13.57,14.64,7.49,2.17,4.72,18.47,2800.45,0.01,74.57,535.41,80.78,35.28,23.57,18.44,49.18,19.38,16.67,13.13,36.12,25.95,3.67,5.30,99.68,2982.71,2.12,0.47,423.66,30.68,12.93,14.40,3.09,3.75,0.18,0.90,2.67,27.40,12.93,13.87,0.42,18.42,2797.59,0.10,9.92,550.28,88.69,35.31,32.74,17.93,36.63,3.32,20.36,12.96,47.56,30.27,10.69,4.98,18.69,2779.79,0.06,16.98,655.42,131.90,75.52,35.50,16.32,42.92,7.84,21.93,13.15,45.78,31.63,9.50,3.17,18.76,2908.01,0.00,353.87,490.44,161.42,85.68,43.76,26.83,121.78,59.29,41.28,21.21,39.18,26.22,6.55,5.62,1.20,0.72,375.20,
