
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,756.212036
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-0 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-1 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-2 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-48 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-49 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-50 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,CCX-0(die-0 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
2.17,1689.60,0.17,5.98,660.90,126.61,69.63,31.99,20.86,86.52,40.80,29.24,16.49,41.29,27.54,8.09,4.37,7.24,2152.21,0.40,2.53,527.22,42.69,3.86,21.48,16.26,31.50,1.69,17.80,12.01,13.27,3.74,4.63,4.25,1.40,2997.92,0.01,142.61,575.55,187.77,112.87,42.55,25.42,79.06,27.84,31.17,20.06,49.97,35.93,7.84,5.36,10.90,1989.38,0.15,6.86,659.27,134.87,73.77,34.76,21.31,46.20,3.45,25.63,17.13,42.77,25.83,10.12,4.19,0.68,1981.94,0.37,2.69,657.17,142.30,81.89,37.56,18.77,103.93,54.91,33.32,15.70,47.81,35.03,8.43,3.07,100.00,2999.98,1.87,0.53,448.88,47.68,32.03,12.11,2.96,4.07,0.26,1.40,2.41,42.66,31.16,10.52,0.55,1.61,0.87,386.51,
0.45,1332.77,0.17,5.82,640.06,119.97,62.83,33.36,19.49,71.38,27.94,27.90,15.54,30.75,19.68,6.17,3.96,0.63,1333.05,0.29,3.47,524.52,42.40,3.45,22.28,15.64,31.55,2.17,17.51,11.87,12.39,3.72,4.37,3.77,0.42,2994.14,0.00,476.17,495.48,181.93,111.00,40.29,25.71,108.78,54.82,33.93,20.04,73.11,56.34,10.12,5.67,0.21,1332.37,0.15,6.81,622.49,122.81,62.29,34.95,20.41,43.25,3.78,22.85,16.61,44.03,27.30,10.63,3.79,0.91,1332.84,0.31,3.27,623.92,134.00,73.14,37.41,19.41,58.49,17.53,24.96,16.01,51.46,35.83,11.00,3.40,100.00,2999.61,1.86,0.54,441.85,47.93,29.43,14.94,2.96,4.03,0.25,1.38,2.40,42.80,31.33,10.48,0.56,1.44,0.76,282.49,
0.45,1332.75,0.28,3.56,661.19,129.00,83.23,34.97,5.65,61.38,30.65,27.11,3.63,35.70,25.49,7.07,2.02,0.49,1333.01,0.12,8.06,524.60,30.46,2.80,20.99,5.68,22.93,1.70,17.19,4.03,9.60,2.77,4.65,1.65,0.61,2995.97,0.00,455.52,489.19,158.14,108.27,39.73,5.24,89.38,53.27,32.33,3.78,77.91,63.28,11.69,1.46,0.21,1332.43,0.25,3.98,635.41,113.49,67.29,35.24,5.73,28.52,4.63,19.89,4.00,46.55,30.91,11.54,1.74,0.83,1332.92,0.40,2.49,537.16,78.42,37.99,33.36,5.76,68.91,35.33,29.56,4.02,46.03,34.06,9.10,1.75,100.00,2998.63,1.75,0.57,441.59,48.59,29.74,14.61,3.66,4.41,0.25,1.39,2.77,41.12,29.30,10.49,0.89,1.36,0.73,609.43,
46.95,2883.61,1.33,0.75,462.29,38.53,24.17,10.82,3.08,3.97,0.26,1.25,2.46,31.39,22.41,8.14,0.63,30.14,2850.63,0.81,1.24,498.83,33.72,1.06,10.47,21.80,57.88,22.62,19.49,15.77,54.88,35.35,11.33,6.03,28.91,2856.46,0.77,1.30,496.31,30.48,1.01,7.57,21.50,74.35,31.79,26.29,16.26,49.95,33.92,9.30,5.24,28.94,2821.78,0.65,1.53,497.82,39.30,1.31,8.07,29.52,116.17,53.45,39.37,23.35,57.27,40.46,9.73,6.18,29.87,2806.28,0.79,1.26,497.68,26.17,1.01,6.80,18.05,30.91,3.44,13.44,14.03,42.94,27.41,9.48,4.02,80.32,2947.64,0.83,1.21,493.93,30.67,1.11,6.84,22.33,67.44,22.34,27.29,17.81,48.64,32.70,10.11,4.52,3.44,2.07,465.94,
100.00,2999.94,1.65,0.61,436.20,50.33,26.68,19.97,3.17,4.06,0.25,1.30,2.51,45.67,30.88,13.79,0.66,0.23,2507.87,0.22,4.65,562.10,87.71,29.69,35.46,19.59,62.50,24.01,23.35,15.14,48.18,32.56,9.29,4.45,0.56,1333.28,0.08,12.27,648.30,129.62,70.18,35.66,19.28,57.30,18.29,24.35,14.66,26.56,15.80,6.47,4.62,0.47,2996.03,0.00,485.32,515.22,191.22,112.54,44.80,28.72,131.33,67.83,40.56,22.94,52.37,37.98,7.57,5.78,0.15,2318.99,0.10,9.84,574.50,94.31,42.59,34.31,12.46,30.95,2.66,19.94,8.34,47.38,30.84,10.65,4.13,0.84,1332.49,0.31,3.26,626.17,132.62,72.76,38.39,17.25,123.28,71.51,37.53,14.23,43.04,32.54,6.31,3.02,1.28,0.71,497.53,
100.00,2999.60,1.87,0.54,442.37,49.08,32.84,12.75,2.98,3.99,0.19,1.43,2.37,43.04,32.23,9.86,0.61,0.34,1332.80,0.35,2.89,580.79,86.90,32.12,32.51,19.40,77.08,33.68,26.91,16.50,35.26,24.04,6.89,2.90,0.31,1331.99,0.08,13.29,644.29,121.18,66.09,32.90,18.02,52.52,14.89,23.91,13.72,29.36,16.98,6.84,4.30,0.44,2996.35,0.01,192.87,551.86,182.60,103.22,44.43,28.67,117.92,55.42,39.58,22.91,63.95,46.86,10.41,5.76,0.17,1331.09,0.31,3.26,623.14,102.09,49.15,33.98,14.40,47.79,14.64,23.33,9.83,46.15,29.82,9.94,4.58,0.83,1332.90,0.34,2.93,595.79,120.59,60.04,37.22,19.68,121.27,68.13,36.92,16.22,42.88,31.67,6.57,3.46,1.49,0.84,307.23,
100.00,2999.63,1.84,0.54,440.92,44.96,29.08,12.65,2.75,3.59,0.17,1.23,2.19,39.62,29.27,9.44,0.57,0.28,1332.76,0.33,3.00,556.91,77.43,24.42,33.56,16.89,55.56,16.90,25.02,13.64,23.66,14.09,5.44,3.24,0.59,1332.96,0.07,14.59,646.04,116.94,63.36,31.85,17.54,49.83,14.88,21.78,13.16,21.57,10.29,6.08,4.38,0.40,2997.05,0.00,233.43,555.51,184.64,105.86,45.26,27.36,112.16,51.53,39.09,21.54,61.06,43.95,10.10,5.82,0.18,1332.46,0.14,6.91,610.95,88.06,43.43,34.16,5.66,39.04,12.32,22.95,3.77,32.40,20.50,8.30,1.89,1.03,1332.87,0.29,3.47,653.52,135.66,77.83,38.48,15.27,112.91,64.43,35.07,13.41,43.77,33.51,7.29,1.86,1.31,0.77,541.86,
100.00,2999.43,1.91,0.52,443.43,42.74,28.58,11.06,2.66,3.55,0.19,1.23,2.13,36.43,26.14,9.37,0.53,0.23,1332.52,0.31,3.22,563.39,109.85,57.09,29.20,18.75,55.43,15.21,25.55,14.68,23.86,13.67,5.26,4.08,0.29,1332.64,0.18,5.67,621.22,105.94,52.82,31.91,17.53,42.07,9.23,19.51,13.32,15.05,4.93,5.33,4.21,0.40,2998.27,0.01,114.33,577.84,186.53,108.24,45.60,26.26,113.23,53.17,39.71,20.34,59.22,42.08,9.96,5.92,0.14,1331.77,0.29,3.47,616.15,109.43,58.02,33.15,13.20,49.51,14.39,24.38,10.74,36.30,23.69,8.45,2.46,0.81,1332.89,0.41,2.42,615.64,118.92,62.56,37.04,16.01,114.13,64.68,35.64,13.81,43.73,33.41,7.06,2.19,1.33,0.84,409.75,
100.00,2999.01,1.98,0.51,445.46,41.95,27.97,10.36,3.15,3.86,0.18,1.16,2.53,38.55,26.06,11.46,0.62,0.26,1332.64,0.27,3.69,577.75,104.67,46.67,34.21,19.06,54.06,13.29,26.58,14.19,25.34,13.20,6.30,4.87,0.64,1332.97,0.10,10.19,619.37,101.22,50.03,30.40,17.33,42.48,10.64,18.81,13.03,18.97,7.13,6.64,4.30,0.44,2994.81,0.02,42.69,585.52,184.66,104.96,45.38,27.79,124.84,63.46,39.74,21.64,53.88,38.30,8.24,6.15,0.16,1332.04,0.30,3.37,614.30,111.46,58.94,33.32,14.30,60.68,24.27,26.21,10.21,44.22,26.40,11.38,4.10,0.83,1332.84,0.29,3.49,657.89,137.32,77.92,37.56,17.72,117.82,67.02,35.70,15.10,43.73,32.95,7.05,2.62,1.34,0.85,313.40,
100.00,2999.59,1.92,0.52,439.16,42.96,29.09,10.68,2.81,3.69,0.18,1.20,2.31,41.15,28.08,12.21,0.50,0.31,1332.82,0.28,3.61,606.39,105.61,47.19,34.56,19.15,54.01,14.96,24.07,14.98,26.69,14.21,7.43,4.16,0.34,1332.72,0.10,10.01,603.82,97.71,46.55,29.00,18.77,36.31,4.64,17.54,14.12,18.29,7.57,5.36,4.65,0.45,2996.40,0.02,62.38,585.31,187.85,105.90,46.65,29.05,133.35,68.66,41.66,23.03,49.79,34.29,8.42,6.02,0.19,1332.10,0.32,3.16,628.13,111.12,57.81,31.57,17.19,50.72,16.53,21.79,12.40,34.23,19.47,8.28,4.79,0.85,1332.64,0.29,3.50,646.87,132.92,74.45,37.94,16.55,104.89,57.05,33.74,14.11,46.05,34.54,7.98,2.44,1.53,1.02,340.50,
100.00,2999.01,1.94,0.52,441.83,43.60,29.40,10.92,2.86,3.76,0.18,1.22,2.36,39.64,28.71,10.10,0.50,0.32,1332.75,0.29,3.42,532.57,91.01,38.00,28.77,19.87,61.44,22.96,23.22,15.26,43.43,29.36,7.47,4.61,0.67,1333.03,0.29,3.50,577.87,77.22,31.90,26.33,16.53,37.01,6.53,18.13,12.35,14.21,4.57,4.92,4.18,0.40,2997.13,0.01,81.92,585.37,193.25,111.71,46.25,28.42,122.54,59.31,40.88,22.35,54.36,37.96,8.99,6.07,0.17,1332.21,0.34,2.97,573.52,102.41,60.12,29.69,7.74,42.77,16.09,21.30,5.38,35.44,22.05,8.81,2.36,0.82,1332.67,0.29,3.48,664.16,140.23,81.46,37.68,16.76,118.06,67.44,36.14,14.49,43.24,33.00,6.91,2.27,1.39,0.86,300.90,
100.00,3000.00,1.96,0.51,442.07,43.57,29.58,10.54,3.02,3.93,0.19,1.23,2.51,40.64,28.65,11.12,0.50,0.32,1332.76,0.36,2.76,542.63,69.73,22.90,30.00,14.44,51.56,17.07,23.14,11.35,17.34,8.39,5.20,3.09,0.35,1332.78,0.14,7.25,609.22,89.06,43.30,27.30,15.43,37.41,7.84,18.15,11.41,14.72,5.29,4.86,4.02,0.38,2998.24,0.02,55.75,580.65,183.34,101.62,46.59,28.85,128.92,64.39,41.43,23.09,51.39,35.70,8.81,5.76,0.14,1332.10,0.35,2.83,566.98,105.48,53.69,31.02,16.13,40.41,8.45,20.90,11.05,34.83,18.84,8.53,5.07,0.84,1332.82,0.33,3.01,669.14,142.16,82.65,38.10,17.10,120.81,69.90,36.35,14.55,44.38,33.72,7.00,2.54,1.36,0.85,302.33,
