
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,933.705383
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-6 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-7 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-8 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-54 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-55 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-56 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,CCX-2(die-1 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
0.10,1198.72,0.26,3.79,479.80,10.44,0.00,5.08,4.14,24.70,1.49,20.26,2.94,32.07,20.40,8.81,1.19,0.08,1198.68,0.00,241.99,432.39,12.95,2.67,5.13,4.10,24.00,1.01,20.05,2.94,26.25,15.36,8.47,1.16,0.08,1198.69,0.20,4.99,433.96,12.33,0.00,5.13,5.49,23.27,0.85,18.77,3.64,29.38,17.19,9.01,1.85,0.09,1198.97,0.16,6.09,429.50,9.58,0.06,4.47,4.13,16.83,1.01,12.80,3.01,39.87,24.64,12.73,1.12,0.09,1198.83,0.01,133.06,488.17,42.85,18.92,18.32,4.16,24.66,1.34,20.47,2.85,36.72,24.39,9.56,1.31,0.08,1198.60,0.23,4.28,426.73,10.85,0.00,4.30,4.96,23.74,1.69,18.58,3.47,39.97,25.97,10.67,1.49,0.99,0.68,350.88,
9.99,2596.36,0.19,5.17,482.75,24.33,0.95,4.85,17.27,62.66,24.27,23.61,14.78,33.58,20.96,8.42,2.48,9.98,2605.79,0.00,549.26,435.16,14.34,4.73,5.65,2.90,24.63,0.68,21.51,2.44,26.98,17.77,6.78,0.45,10.01,2529.79,0.14,6.96,437.76,8.48,0.90,5.05,0.87,24.28,3.99,19.90,0.39,47.05,34.14,10.00,0.48,10.00,2596.61,0.12,8.48,430.31,8.11,0.87,4.37,1.81,26.82,3.07,22.56,1.19,34.63,23.32,8.36,0.61,9.98,2605.96,0.00,301.31,550.72,51.68,29.67,19.68,0.25,22.44,4.98,17.35,0.11,28.09,20.38,6.49,0.14,9.96,2530.34,0.17,5.94,429.86,9.02,0.88,4.13,2.32,38.13,12.19,24.21,1.72,30.80,20.84,8.03,0.60,11.66,5.33,723.16,
0.08,2083.83,0.26,3.89,486.77,24.31,0.79,5.08,17.26,45.10,8.74,21.72,14.64,36.04,21.74,9.73,2.62,0.05,2944.46,0.09,10.63,437.03,9.34,2.99,5.06,0.36,20.30,0.73,19.53,0.04,27.50,16.59,8.72,0.32,0.06,2911.81,0.13,7.76,435.95,7.93,0.23,4.93,1.16,25.51,7.40,17.34,0.77,38.28,21.29,14.49,0.39,0.07,2094.51,0.15,6.66,433.49,6.67,0.09,4.46,1.16,25.64,4.01,20.86,0.77,34.85,23.34,8.44,0.39,0.06,2950.82,0.18,5.43,502.12,42.89,22.98,18.41,0.00,17.06,0.89,16.17,0.00,50.26,36.53,11.59,0.00,0.05,2930.56,0.15,6.59,426.67,6.25,0.00,4.24,0.43,14.29,0.92,12.98,0.39,45.90,26.82,16.64,0.04,1.26,0.85,876.50,
0.09,1403.69,0.29,3.40,489.81,26.40,2.69,5.93,16.49,44.35,8.18,21.92,14.25,41.56,27.47,10.00,2.24,0.05,2996.21,0.00,576.35,433.53,11.39,3.61,4.17,2.55,21.67,1.77,18.17,1.73,35.55,23.58,9.33,0.82,0.05,2962.70,0.14,7.06,435.83,7.72,0.00,5.17,0.93,35.30,9.70,24.99,0.61,38.62,28.03,8.02,0.32,0.07,1411.68,0.15,6.71,437.55,6.69,0.51,4.23,1.06,27.57,3.53,23.36,0.68,43.14,30.86,9.40,0.39,0.06,2996.50,0.00,316.97,490.59,40.83,20.57,18.76,0.00,13.57,0.50,13.07,0.00,27.71,18.87,7.58,0.00,0.05,2981.77,0.16,6.30,430.20,7.72,0.00,4.28,1.85,37.59,14.55,21.54,1.51,35.98,24.40,9.31,0.34,2.35,1.62,855.54,
0.11,1253.16,0.26,3.82,479.48,17.96,0.12,4.92,11.72,34.13,3.19,21.76,9.19,37.79,24.93,8.43,2.53,0.07,1821.66,0.21,4.74,481.03,40.92,17.26,18.55,3.67,18.83,2.34,14.25,2.24,42.75,29.37,10.16,1.43,0.08,1715.58,0.25,4.07,526.69,50.21,23.00,18.93,6.16,32.63,9.29,18.74,4.61,48.19,34.65,10.11,1.56,0.08,1250.95,0.16,6.11,431.29,15.92,0.00,4.47,10.49,33.53,1.76,22.91,8.86,41.26,28.40,8.91,1.63,0.08,1955.23,0.23,4.29,490.05,44.95,19.87,19.02,4.43,24.70,1.48,21.37,1.86,38.66,24.43,9.82,2.57,0.07,1915.25,0.16,6.17,430.50,13.53,0.62,4.56,7.27,34.05,8.03,21.38,4.64,37.80,23.37,9.88,2.64,5.69,2.29,325.82,
0.11,1198.67,0.26,3.83,479.44,20.52,0.02,5.03,14.25,39.15,8.98,18.95,11.21,43.08,27.59,10.58,3.04,0.08,1198.75,0.00,278.30,432.05,9.57,2.50,3.98,2.05,20.71,1.12,18.61,0.98,37.44,24.60,9.80,1.07,0.09,1198.71,0.20,5.00,435.67,13.41,0.00,5.21,6.51,28.81,2.18,22.16,4.47,39.40,27.49,7.91,2.04,0.10,1198.97,0.16,6.15,431.46,7.96,0.08,4.53,2.40,24.34,1.75,20.63,1.95,41.42,28.27,10.27,0.44,0.10,1198.77,0.01,153.28,483.51,35.99,17.13,17.51,0.13,19.03,1.65,17.31,0.07,40.20,28.44,9.91,0.07,0.09,1198.66,0.23,4.28,427.96,11.68,0.04,4.45,5.57,28.03,6.96,16.89,4.18,43.80,30.32,10.24,1.38,1.16,0.83,367.82,
0.11,1196.56,0.28,3.55,496.42,21.87,1.48,4.79,14.23,50.35,18.04,20.95,11.36,35.23,23.53,7.36,2.87,0.08,1196.18,0.16,6.34,452.16,9.75,4.67,3.79,0.51,13.89,1.37,12.28,0.24,35.43,24.17,9.29,0.27,0.09,1196.10,0.22,4.60,458.67,7.00,0.60,3.81,0.93,36.08,16.06,19.38,0.65,32.55,22.45,7.74,0.28,0.09,1196.66,0.20,5.05,450.33,6.21,0.30,3.59,0.89,18.31,1.56,16.25,0.49,37.46,26.68,8.44,0.40,0.09,1196.63,0.40,2.47,497.19,39.59,19.61,18.09,0.34,22.37,4.91,17.46,0.00,38.65,27.70,8.89,0.34,0.08,1196.08,0.32,3.14,450.75,5.88,0.44,3.41,0.41,19.86,5.17,14.34,0.34,27.49,17.50,7.79,0.07,2.29,1.56,403.95,
0.11,1198.39,0.28,3.56,493.70,19.03,0.66,4.85,12.33,22.74,1.98,11.48,9.28,42.42,28.09,9.66,3.05,0.09,1198.86,0.00,257.55,459.32,12.03,4.53,4.21,2.29,13.10,0.92,10.41,1.77,36.20,25.56,8.68,0.52,0.09,1198.58,0.22,4.60,452.55,7.61,0.30,4.18,1.83,24.50,5.61,17.58,1.31,39.18,28.91,7.74,0.51,0.10,1198.59,0.20,5.08,455.44,5.57,0.65,3.52,0.33,13.67,1.25,12.16,0.26,34.49,23.93,9.12,0.07,0.10,1198.76,0.40,2.49,496.85,40.65,20.71,17.97,0.53,17.75,2.44,15.15,0.16,39.88,28.72,9.21,0.36,0.08,1198.67,0.31,3.18,446.08,8.01,0.09,3.62,3.13,28.93,11.51,14.65,2.77,31.19,21.20,8.05,0.36,1.23,0.77,402.78,
0.11,1198.75,0.28,3.63,489.72,23.67,0.18,4.76,17.58,31.02,0.85,16.06,14.11,39.85,26.11,9.11,3.47,0.10,1198.83,0.00,271.03,454.03,15.64,2.85,3.82,8.09,25.61,7.85,11.45,6.31,49.51,36.13,10.23,1.78,0.09,1198.01,0.22,4.65,455.43,12.32,0.42,3.70,7.05,25.16,2.07,18.03,5.06,39.61,27.26,8.50,1.99,0.10,1198.97,0.20,4.95,449.36,21.02,0.57,3.56,15.87,27.84,1.70,12.57,13.57,51.73,35.95,11.53,2.29,0.09,1198.74,0.41,2.45,499.18,56.01,21.08,18.74,14.77,29.88,0.93,17.28,11.67,46.33,30.77,10.84,3.10,0.09,1198.71,0.31,3.22,445.41,11.69,0.51,3.87,6.01,19.33,1.28,14.30,3.76,45.72,31.63,10.27,2.25,0.88,0.54,404.61,
0.11,1198.54,0.28,3.62,492.20,19.58,0.82,4.74,12.71,34.18,9.86,13.59,10.74,35.47,21.55,9.75,1.97,0.08,1198.24,0.00,283.28,452.73,12.42,4.29,4.20,2.62,17.85,1.84,14.02,1.99,41.62,28.94,9.64,0.63,0.09,1199.41,0.22,4.63,455.38,6.54,0.57,4.25,0.18,21.13,3.18,17.80,0.14,39.14,27.91,8.88,0.04,0.10,1198.69,0.20,4.93,446.79,5.64,0.41,3.69,0.21,22.70,5.89,16.74,0.07,35.64,24.40,9.20,0.14,0.10,1198.58,0.38,2.61,552.57,49.10,28.07,18.87,0.03,23.88,7.10,16.75,0.03,37.39,26.00,9.55,0.00,0.08,1198.50,0.31,3.22,447.26,9.27,0.44,3.82,3.45,27.69,8.96,15.72,3.00,20.55,13.24,5.73,0.45,11.48,4.63,392.42,
0.11,1200.55,0.26,3.85,480.60,17.82,0.05,4.98,11.59,22.90,1.64,12.27,8.99,48.53,28.83,15.68,2.60,0.08,1200.45,0.00,312.49,439.10,8.38,3.26,4.06,0.07,19.83,8.69,11.11,0.04,33.25,15.62,16.45,0.04,0.09,1201.35,0.20,5.05,433.66,7.07,0.04,5.13,0.36,15.60,1.44,13.98,0.18,46.60,29.41,15.19,0.18,0.09,1200.69,0.16,6.15,433.90,5.70,0.00,4.47,0.25,20.34,0.81,19.53,0.00,38.62,25.68,10.90,0.25,0.10,1200.56,0.01,173.28,502.20,43.38,22.94,18.93,0.07,20.38,1.16,19.15,0.07,31.79,19.82,10.52,0.00,0.10,1200.84,0.23,4.29,428.05,6.14,0.06,4.47,0.11,20.28,0.72,19.52,0.04,36.87,25.21,9.96,0.07,0.91,0.56,369.85,
0.11,1198.55,0.26,3.85,482.59,17.52,0.01,5.05,11.23,27.94,1.22,18.16,8.55,38.58,24.42,9.95,2.67,0.08,1199.30,0.00,294.40,431.69,14.36,4.96,5.02,3.44,26.42,1.36,22.40,2.65,35.37,24.52,7.99,0.79,0.08,1198.85,0.20,5.01,432.89,7.27,0.04,5.11,0.46,19.65,0.92,18.56,0.18,34.49,24.03,8.85,0.29,0.09,1198.58,0.16,6.16,434.56,6.20,0.00,4.49,0.75,17.78,1.19,16.24,0.36,40.31,26.28,12.24,0.39,0.09,1198.90,0.01,161.51,546.18,53.00,30.58,19.88,0.40,28.26,5.45,22.59,0.22,38.60,28.26,8.60,0.18,0.08,1198.84,0.23,4.29,427.00,8.00,0.02,4.30,2.43,23.69,0.71,21.75,1.23,37.65,24.75,9.88,1.20,2.32,0.88,369.79,
