
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,728.492920
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-0 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-1 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-2 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-48 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-49 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-50 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,CCX-0(die-0 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
1.33,1217.02,0.81,1.23,421.38,130.86,3.88,69.94,55.99,85.28,2.67,49.52,33.10,43.95,2.19,18.26,22.89,0.16,1215.90,0.29,3.45,496.65,50.90,11.17,23.55,13.79,29.04,2.51,17.16,9.37,50.45,23.25,20.82,4.42,0.23,1419.00,0.26,3.79,521.37,54.05,26.11,24.83,0.25,19.80,5.21,14.55,0.04,53.16,27.38,23.77,0.21,0.14,1210.79,0.07,14.67,578.78,91.56,51.48,28.37,6.22,37.38,12.73,19.02,5.63,41.29,18.18,19.79,0.59,0.14,1216.94,0.32,3.16,495.67,39.33,12.66,23.66,0.74,16.69,1.70,14.63,0.35,42.29,16.42,23.51,0.39,0.11,1712.19,0.29,3.47,515.69,39.54,12.94,23.23,0.04,22.76,3.33,19.43,0.00,46.16,25.95,18.21,0.04,42.25,4.92,318.87,
2.04,1857.60,0.09,11.42,484.36,115.67,19.35,41.75,52.90,86.05,4.93,49.22,31.90,41.80,3.11,17.23,21.00,0.68,1232.50,0.58,1.71,535.56,133.36,62.71,45.72,22.85,86.46,39.41,28.86,18.18,49.67,24.93,18.07,4.67,0.48,1309.66,0.38,2.64,504.14,106.83,52.09,50.30,0.54,53.36,22.54,30.46,0.36,49.49,31.48,16.00,0.18,4.12,2423.47,1.06,0.94,593.17,44.11,10.70,27.28,3.87,13.11,3.43,6.62,3.06,11.74,6.17,4.36,0.81,0.16,1207.74,0.39,2.59,557.03,113.96,61.91,45.46,0.43,21.81,12.16,9.33,0.32,17.62,11.54,5.48,0.11,0.22,1515.47,0.49,2.06,603.48,56.88,20.59,33.53,0.50,19.39,10.10,8.83,0.47,15.12,10.15,4.36,0.04,21.04,4.59,569.14,
1.08,1638.58,0.44,2.26,419.36,128.44,6.90,67.87,51.82,78.32,2.74,44.37,31.21,41.66,3.50,16.80,20.61,0.13,1220.45,0.27,3.69,504.33,61.16,20.31,23.69,14.92,28.67,2.76,16.09,9.82,53.85,23.52,22.94,5.11,0.11,1218.37,0.21,4.68,550.72,68.75,36.71,26.32,1.43,41.60,14.21,26.50,0.89,47.45,28.00,16.66,0.54,0.26,1638.51,0.15,6.69,543.22,70.05,29.27,27.70,6.15,36.48,7.84,23.24,5.40,32.61,12.93,15.88,0.75,0.38,1224.28,0.38,2.60,485.80,34.39,5.47,24.32,0.35,17.52,2.00,15.27,0.25,45.75,19.37,23.67,0.11,0.40,1210.83,0.59,1.70,632.23,69.78,16.77,26.80,24.13,43.02,1.84,24.04,17.15,48.34,25.81,12.60,6.98,58.82,16.19,312.40,
0.61,1200.12,0.18,5.48,426.41,66.96,3.90,60.98,0.57,52.26,3.25,48.72,0.29,20.17,1.89,17.43,0.29,0.13,1200.38,0.27,3.75,475.50,65.60,16.41,24.05,23.27,77.83,36.87,22.55,18.42,55.44,26.20,22.69,4.85,0.39,1199.62,0.01,173.33,493.16,47.32,18.58,25.73,0.21,20.59,3.17,17.39,0.04,52.53,34.98,15.73,0.18,0.11,1197.83,0.06,16.85,558.30,67.66,36.58,26.59,0.04,31.09,4.58,26.51,0.00,36.97,24.46,10.61,0.04,0.10,1198.52,0.38,2.62,473.95,30.13,3.36,23.68,0.64,21.75,2.56,18.66,0.53,39.90,15.95,21.17,0.11,0.12,1198.97,0.01,118.89,501.44,53.74,21.17,30.49,0.07,19.45,1.87,17.58,0.00,50.85,34.07,15.06,0.07,28.87,5.27,332.50,
0.71,1199.84,0.03,32.23,353.84,60.21,12.56,36.21,5.83,60.16,4.12,51.51,4.53,21.01,1.75,17.42,1.30,0.13,1199.05,0.26,3.82,490.30,50.25,17.17,24.73,6.11,50.39,20.31,25.01,5.07,50.87,31.40,16.92,1.04,0.10,1198.74,0.01,179.43,489.87,45.19,14.64,25.41,3.02,27.00,5.46,19.06,2.48,56.63,37.66,16.80,0.54,0.10,1198.10,0.02,50.72,536.01,66.51,29.43,26.47,6.20,25.28,5.97,14.14,5.17,45.92,26.80,16.60,1.03,0.11,1198.97,0.37,2.70,484.15,40.05,4.97,24.02,6.86,19.83,1.61,12.55,5.67,44.53,23.65,17.32,1.19,0.10,1199.02,0.44,2.28,494.91,53.17,17.39,30.56,3.45,40.44,16.61,21.24,2.59,53.82,36.79,14.64,0.86,9.70,3.98,306.10,
2.35,1643.17,0.17,5.82,424.00,118.81,7.50,59.21,50.24,49.75,1.11,18.01,30.64,44.42,13.38,9.56,19.60,1.29,1518.36,0.27,3.70,637.28,53.82,13.92,15.15,22.13,59.72,19.92,22.32,17.48,53.10,31.59,14.82,4.66,1.36,2252.05,0.00,422.23,593.78,44.01,20.04,20.23,0.18,20.82,4.64,16.11,0.07,54.85,40.10,12.42,0.11,1.55,1672.20,0.02,45.21,512.96,61.73,26.60,27.02,4.06,31.68,10.83,17.53,3.31,50.78,35.88,12.48,0.75,1.52,1450.38,0.17,5.75,522.93,42.86,13.71,24.36,0.57,17.36,1.88,15.06,0.43,42.01,24.98,14.71,0.14,1.45,2135.53,0.00,277.03,606.39,67.59,34.02,29.01,0.04,15.90,1.14,14.75,0.00,51.97,35.99,13.80,0.04,55.68,37.39,700.00,
0.53,1289.97,0.32,3.14,424.38,122.10,8.87,58.61,52.35,85.30,2.94,50.57,31.80,40.84,2.10,17.61,20.56,0.13,1607.07,0.30,3.35,511.92,81.97,31.66,32.53,14.43,40.33,7.56,23.21,9.56,48.59,23.71,17.74,4.87,0.09,1741.47,0.25,3.97,513.36,60.40,24.05,31.86,1.56,38.78,13.15,24.64,0.99,48.85,29.61,16.86,0.57,0.09,1647.97,0.06,16.16,506.48,65.10,23.18,33.65,4.94,41.49,13.43,24.32,3.75,35.38,18.88,12.73,1.19,0.09,1661.32,0.34,2.93,537.48,65.98,29.05,32.46,0.46,31.13,6.90,23.99,0.25,39.65,18.82,17.75,0.21,0.08,1701.24,0.37,2.69,520.72,88.30,31.99,27.98,25.67,39.67,1.62,20.42,17.63,49.76,27.27,11.29,8.04,56.96,13.42,319.40,
0.68,1200.15,0.13,7.56,410.26,67.10,3.86,61.72,0.57,52.48,2.93,49.26,0.29,24.19,5.01,18.05,0.29,0.13,1200.56,0.28,3.63,473.61,62.58,13.83,24.04,22.48,56.00,18.55,19.49,17.97,52.46,25.65,20.49,4.51,0.39,1199.63,0.28,3.60,496.69,44.16,16.26,25.01,0.18,26.31,5.14,21.11,0.07,54.27,32.49,19.99,0.11,0.11,1198.29,0.06,16.57,512.22,63.46,29.31,27.23,0.00,29.31,8.73,20.58,0.00,41.04,20.25,18.94,0.00,0.10,1198.39,0.37,2.67,485.19,33.93,6.32,24.61,0.50,24.33,1.75,22.16,0.43,43.34,20.38,21.04,0.07,0.11,1201.01,0.28,3.51,478.98,38.58,12.08,24.47,0.07,23.76,1.41,22.35,0.00,44.27,24.06,18.29,0.07,15.98,3.05,350.37,
0.92,1199.60,0.53,1.89,605.07,52.73,27.01,21.96,1.41,0.86,0.00,0.01,0.85,0.57,0.01,0.00,0.56,0.92,1199.63,0.90,1.12,594.66,59.11,24.54,17.91,14.65,43.42,10.64,22.81,9.97,47.40,25.39,15.05,4.69,0.47,1199.83,0.44,2.29,533.18,79.74,32.21,43.52,0.42,38.93,16.60,22.16,0.18,51.43,29.29,19.48,0.25,0.49,1199.59,0.24,4.23,476.53,40.40,19.06,13.19,6.10,42.84,13.35,24.96,4.53,69.40,45.97,19.18,1.57,0.32,1199.63,0.44,2.27,609.83,105.06,69.86,28.08,0.34,24.56,7.74,16.72,0.10,53.79,27.78,22.62,0.24,0.36,1199.14,0.64,1.56,642.80,71.57,44.90,22.06,0.68,20.29,2.94,17.09,0.25,53.66,29.55,20.48,0.43,27.79,8.16,307.80,
27.07,1200.00,0.12,8.32,413.10,67.72,3.63,62.15,1.00,30.98,9.01,21.36,0.61,22.14,10.91,9.91,0.39,0.12,1200.63,0.27,3.67,475.16,54.38,13.17,24.85,14.61,35.07,2.40,23.08,9.59,53.04,25.97,20.42,5.01,0.35,1200.17,0.18,5.65,425.89,31.42,1.80,6.79,17.29,35.42,7.36,15.54,12.52,58.63,34.68,17.67,4.77,0.11,1199.00,0.01,78.37,487.89,83.18,25.47,28.01,23.55,50.65,7.28,24.63,18.74,67.81,39.82,20.82,4.81,0.10,1201.04,0.30,3.33,472.76,35.93,7.03,24.93,0.85,23.47,4.68,18.28,0.51,54.60,34.49,18.06,0.34,0.10,1200.71,0.22,4.56,428.39,30.23,1.86,4.32,22.78,51.22,12.69,20.36,18.16,69.61,44.59,18.09,4.62,0.13,0.03,339.19,
1.13,1310.73,0.57,1.75,436.19,78.57,5.53,70.49,1.55,59.09,3.35,54.52,1.21,19.96,1.52,17.69,0.34,0.14,1198.60,0.34,2.91,527.15,90.09,24.82,40.08,22.99,36.75,6.50,14.44,15.80,63.68,15.45,38.67,7.19,0.39,1199.22,0.05,18.51,545.70,104.64,43.28,41.77,16.20,18.63,0.80,5.15,12.67,24.41,2.43,17.33,3.53,0.14,1370.72,0.13,7.50,569.00,103.13,37.72,41.30,19.91,40.48,5.98,18.01,16.49,61.80,41.99,14.64,3.42,0.13,1197.09,0.34,2.91,516.66,78.08,15.41,40.66,19.55,25.99,2.64,8.34,15.01,42.48,6.15,30.43,4.54,0.15,1198.92,0.04,28.45,526.10,76.28,21.71,37.10,14.26,23.96,8.57,5.23,10.16,40.91,21.01,14.09,4.10,59.80,15.68,436.64,
3.74,1502.70,0.45,2.20,430.09,123.23,5.90,63.35,52.57,86.97,4.84,50.42,31.72,41.34,1.80,18.09,20.85,6.13,2566.13,0.20,5.11,565.98,90.50,35.06,33.18,18.45,29.06,3.93,13.90,11.24,30.81,13.86,8.98,7.21,4.37,2821.61,0.20,4.92,565.50,90.61,34.26,38.24,14.43,33.65,5.40,18.81,9.45,43.65,24.51,12.93,4.98,0.13,1444.73,0.05,20.99,548.23,92.49,31.93,31.05,23.25,45.43,4.74,22.51,18.17,26.60,14.03,6.18,5.08,12.93,2748.11,0.19,5.21,546.94,82.24,24.60,34.20,19.41,26.23,0.47,13.93,11.82,29.47,12.39,8.47,7.58,1.11,1302.07,0.11,9.02,538.39,71.34,34.98,18.99,13.56,47.50,12.89,25.97,8.63,57.26,30.80,19.84,4.93,60.22,25.24,671.63,
