
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,618.672974
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-6 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-7 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-8 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-54 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-55 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-56 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,CCX-2(die-1 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
0.11,1198.81,0.27,3.75,480.41,30.95,4.28,4.84,20.35,15.10,0.14,2.16,12.80,13.56,4.30,1.79,7.55,0.93,1199.99,0.49,2.03,518.63,98.35,31.28,42.25,23.23,37.80,2.06,19.31,16.43,64.46,33.62,22.73,6.80,0.21,1199.44,0.36,2.77,541.33,98.37,35.70,35.29,24.42,35.41,0.97,17.51,16.93,55.92,28.33,19.06,7.49,0.09,1198.61,0.17,5.88,433.05,30.22,3.82,4.94,19.35,14.69,0.16,1.90,12.64,12.65,3.66,2.17,6.72,0.11,1198.64,0.02,64.17,436.75,34.52,2.29,5.26,25.87,48.36,7.32,23.51,17.52,38.31,21.01,7.23,8.34,0.10,1198.88,0.09,10.80,444.01,31.30,2.20,5.00,23.24,30.35,9.30,4.99,16.06,21.44,9.48,4.15,7.18,23.26,14.43,276.54,
0.10,1198.31,0.27,3.74,482.64,30.05,4.30,4.63,19.66,14.78,0.19,2.21,12.39,13.01,4.09,1.72,7.27,0.95,1199.41,0.52,1.91,521.58,107.24,39.82,40.27,25.60,92.74,43.17,31.16,18.40,60.34,38.69,13.29,7.20,0.19,1199.06,0.10,10.01,541.78,98.88,36.17,35.02,24.78,36.95,1.86,18.26,16.82,56.56,28.70,18.87,7.96,0.08,1198.43,0.17,6.00,433.89,34.22,3.85,4.81,23.42,17.54,0.11,1.95,15.48,13.77,3.71,2.01,7.95,0.09,1198.94,0.01,71.28,440.44,39.65,2.82,5.47,30.27,54.31,7.16,24.40,22.74,37.90,22.96,7.52,7.53,0.10,1198.46,0.03,36.26,467.04,45.74,12.49,6.65,24.94,25.45,4.31,3.73,17.41,22.67,11.43,3.53,7.54,23.17,13.66,278.75,
0.11,1196.56,0.30,3.37,509.13,51.94,12.64,18.08,19.71,14.63,0.02,2.21,12.40,14.81,4.53,2.76,7.32,1.02,1199.65,0.51,1.97,516.60,99.82,30.36,43.02,25.18,37.89,0.68,19.37,17.85,60.74,29.99,22.26,7.34,0.20,1199.26,0.38,2.61,544.69,98.84,34.84,36.90,24.40,37.23,1.71,18.44,17.07,56.42,29.04,18.88,7.33,0.09,1196.32,0.17,5.77,494.43,37.23,17.20,10.01,7.97,19.64,0.47,14.82,4.35,25.32,10.31,10.57,3.62,0.11,1196.86,0.04,26.83,534.01,87.58,35.86,24.26,23.40,18.18,0.00,2.49,15.69,11.69,2.11,1.88,7.71,0.11,1197.02,0.18,5.60,560.28,83.35,20.55,37.09,23.03,33.44,12.55,5.15,15.74,25.40,14.28,3.55,7.29,24.70,14.46,278.51,
0.13,1199.02,0.31,3.20,522.66,75.32,19.39,31.53,22.66,19.10,1.17,1.86,16.07,11.02,2.38,1.79,6.59,0.96,1199.59,0.39,2.56,654.43,142.09,77.72,44.95,14.33,12.83,0.49,2.05,10.29,6.68,1.02,1.45,4.04,0.25,1200.37,0.10,10.09,623.62,151.60,81.14,36.74,25.89,20.65,0.33,2.13,18.19,9.73,0.68,1.14,7.71,0.10,1198.71,0.27,3.67,530.96,99.58,36.37,35.98,24.99,21.24,0.38,2.16,18.70,8.45,0.83,1.12,6.29,0.12,1198.95,0.12,8.08,555.32,103.05,38.56,40.60,19.63,16.16,0.33,2.21,13.62,8.11,0.75,1.16,6.02,0.15,1198.87,0.06,16.83,543.09,119.84,48.35,43.21,24.36,20.82,0.42,2.89,17.50,9.08,0.74,1.25,6.86,89.75,18.72,293.73,
3.67,2269.63,0.28,3.60,478.95,27.66,2.07,4.64,19.60,15.28,0.12,2.37,12.80,10.38,1.76,1.70,6.80,3.62,2298.12,0.20,5.00,520.68,43.54,13.42,8.18,20.79,18.90,0.46,3.68,14.76,18.37,9.68,2.37,6.03,3.35,2189.45,0.09,10.75,594.48,125.95,57.69,40.23,23.81,52.33,14.72,21.12,16.49,50.12,28.34,13.21,7.32,3.28,2211.42,0.17,5.77,431.24,28.70,1.80,4.78,20.24,15.15,0.11,1.70,13.34,11.11,1.77,2.11,6.90,3.46,2336.86,0.13,7.70,499.48,68.07,25.07,23.07,18.24,13.18,-0.02,1.86,11.34,10.06,1.77,1.45,6.89,3.52,2242.05,0.08,12.52,531.82,83.33,26.65,30.19,22.78,18.10,0.00,2.13,15.97,10.94,1.54,2.29,6.82,14.84,4.36,681.21,
0.11,1221.26,0.24,4.18,505.38,65.56,17.21,21.90,24.23,20.71,1.17,3.10,16.43,12.91,2.97,1.87,7.80,0.13,1864.31,0.27,3.72,585.61,122.48,72.13,22.20,24.89,21.55,0.37,3.72,17.46,21.29,10.83,2.83,7.43,0.19,1221.77,0.11,8.78,594.39,126.84,56.85,38.51,27.32,54.36,12.18,22.91,19.27,49.09,25.65,13.85,8.05,0.10,1225.94,0.24,4.18,503.85,87.36,27.97,33.79,23.09,17.42,0.15,1.76,15.52,12.43,1.82,2.59,7.58,0.70,1286.65,0.98,1.02,705.11,73.74,28.00,20.30,22.35,16.45,0.17,1.87,14.42,11.71,1.84,1.84,7.93,0.11,1224.39,0.07,14.70,558.78,87.36,39.70,34.29,9.93,8.25,0.02,2.25,5.98,9.37,1.78,3.03,3.94,18.28,3.37,295.80,
0.13,1198.63,0.07,13.73,550.34,60.11,17.66,18.87,20.90,16.49,0.21,2.21,14.08,11.51,2.65,1.90,6.82,0.11,1198.89,0.03,38.38,548.05,72.06,25.90,24.00,19.22,15.30,0.20,2.06,13.03,10.38,3.24,1.02,6.19,0.23,1199.32,0.38,2.61,543.43,99.44,36.09,39.04,21.75,32.50,1.14,16.73,14.63,52.64,26.12,18.55,7.12,0.13,1197.45,0.07,13.60,534.36,76.57,16.41,37.65,19.90,15.83,0.11,1.83,13.89,10.27,1.81,2.11,6.01,0.13,1198.94,0.08,12.07,546.03,83.97,24.40,39.32,17.43,13.16,0.11,1.83,11.21,9.38,1.77,1.54,6.21,0.50,1199.74,0.15,6.45,569.49,77.75,19.74,36.74,18.61,13.92,-0.05,1.97,11.99,10.74,1.83,2.40,6.62,39.74,12.86,290.59,
0.10,1200.50,0.26,3.80,480.57,31.34,2.92,4.75,22.34,23.55,2.13,6.69,14.73,45.45,26.07,10.50,7.61,0.07,1200.86,0.13,7.56,462.02,46.46,14.71,6.28,23.66,48.66,11.35,19.96,17.35,59.59,39.96,11.92,6.30,0.19,1199.18,0.19,5.24,540.61,99.09,36.06,36.96,23.47,77.44,32.89,28.59,15.96,52.60,30.31,13.75,7.51,0.08,1200.90,0.16,6.09,434.20,29.57,1.81,4.84,21.12,33.80,4.34,14.79,14.68,57.70,34.70,15.33,6.44,0.10,1198.09,0.36,2.75,488.03,63.85,18.79,23.00,20.53,26.22,8.14,3.60,14.48,41.51,14.93,17.69,6.06,0.10,1200.95,0.04,23.64,469.43,41.67,12.87,6.64,20.52,23.05,0.49,8.94,13.61,39.20,21.61,8.94,6.91,7.07,3.22,299.50,
0.11,1198.53,0.26,3.80,481.26,29.16,3.01,4.61,20.22,15.56,0.37,2.14,13.06,11.64,2.65,1.72,7.16,0.09,1198.64,0.02,46.91,449.10,32.80,7.95,4.17,19.61,15.13,0.29,1.95,12.89,12.35,5.03,0.93,6.71,0.21,1199.34,0.40,2.53,495.74,90.53,30.90,36.51,21.47,31.81,0.83,16.69,14.30,51.63,25.66,17.93,7.17,0.10,1198.69,0.16,6.08,432.93,28.58,1.80,4.94,20.05,14.91,0.16,1.88,12.88,11.47,1.77,2.20,7.17,0.50,1199.73,0.05,22.02,494.56,64.47,20.65,24.12,17.92,12.93,0.09,1.99,10.85,12.14,3.78,1.63,7.07,0.10,1198.78,0.08,12.45,442.91,28.62,2.31,5.42,19.40,14.94,-0.05,1.95,13.04,10.19,1.81,2.08,6.36,1.46,0.95,304.11,
0.10,1198.45,0.27,3.70,486.26,26.67,2.30,4.57,18.50,15.12,0.85,2.45,11.82,11.91,2.95,2.04,6.68,0.07,1198.26,0.14,7.02,457.49,39.83,14.69,5.95,17.42,14.24,0.76,2.37,11.10,11.15,3.14,1.53,6.32,0.20,1199.28,0.10,10.06,545.70,106.69,39.65,41.44,23.04,33.36,0.96,16.71,15.69,52.47,26.10,17.71,7.35,0.08,1198.52,0.16,6.10,435.06,26.36,1.82,4.93,17.75,13.08,0.15,1.99,10.94,11.60,1.74,2.63,6.81,0.09,1198.73,0.37,2.70,487.56,62.13,19.04,23.63,17.78,12.71,0.13,1.89,10.70,10.47,1.89,1.65,7.08,0.10,1198.79,0.02,46.99,464.34,41.70,13.78,7.39,18.73,15.34,0.08,2.31,12.94,11.58,2.20,3.31,5.79,7.39,3.32,295.45,
0.11,1196.62,0.06,16.86,547.85,47.46,17.78,18.53,8.73,15.57,7.92,3.37,4.28,47.00,22.02,18.02,4.46,0.08,1196.42,0.02,50.59,498.38,73.19,18.60,23.71,28.96,45.95,4.17,21.45,20.33,54.24,27.86,16.49,8.64,0.20,1199.37,0.39,2.55,520.94,98.21,29.46,36.69,30.35,46.41,3.91,20.91,21.59,61.79,31.72,20.22,8.76,0.09,1196.51,0.06,17.44,539.91,69.19,17.32,38.63,10.54,41.68,12.17,23.10,6.41,62.85,41.22,15.90,4.13,0.11,1199.16,0.08,12.33,530.09,73.22,22.03,39.68,9.88,23.92,0.87,17.16,5.89,38.60,20.55,12.64,3.99,0.11,1197.03,0.18,5.57,572.44,67.83,20.06,37.67,7.24,14.86,1.45,9.94,3.47,54.72,37.85,11.74,3.77,19.30,6.86,292.66,
0.83,1200.06,0.28,3.62,485.51,23.35,0.92,5.27,15.81,16.06,1.54,2.61,11.91,7.17,1.04,1.85,3.89,0.14,1200.18,0.02,62.21,461.79,41.56,13.01,5.31,21.76,18.63,0.64,2.33,15.66,10.47,2.86,1.44,6.10,0.26,1199.36,0.14,7.24,544.06,93.87,35.97,35.24,19.65,32.91,1.35,18.25,13.31,53.77,27.04,19.03,6.35,0.51,1199.90,0.17,5.87,436.96,25.06,0.90,4.91,17.52,14.74,0.11,1.78,12.85,8.76,0.87,2.63,4.67,0.49,1199.54,0.03,32.16,552.19,82.79,32.62,25.53,20.58,15.39,0.11,1.82,13.46,10.28,1.74,1.63,7.12,0.90,1200.09,0.04,25.52,468.86,42.06,14.02,7.20,19.16,15.66,-0.04,2.44,13.27,11.17,2.23,2.99,5.89,31.20,10.62,302.38,
