
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,1199.983887
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-0 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-1 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-2 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-48 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-49 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-50 (ccx-0 die-0 pkg-0),,,,,,,,,,,,,,,,,CCX-0(die-0 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
60.95,2999.85,0.06,15.67,510.79,54.70,18.87,28.22,6.29,34.55,21.84,7.97,4.74,34.57,29.38,5.46,1.55,0.05,1334.92,0.00,461.45,444.31,29.64,5.94,5.53,17.27,83.11,47.33,21.87,13.91,46.84,30.59,11.09,3.36,0.05,1330.91,0.19,5.14,430.99,8.57,0.97,5.68,0.00,1.95,0.00,1.95,0.00,3.46,0.78,2.27,0.00,39.41,2980.69,2.21,0.45,529.99,13.52,4.86,5.33,3.18,4.48,0.63,1.23,2.62,12.67,6.71,5.22,0.57,0.64,1332.73,0.95,1.06,736.84,47.08,19.15,9.16,18.21,47.82,17.61,15.61,14.59,80.65,57.56,17.54,3.62,0.06,1331.25,0.23,4.36,431.03,5.94,0.90,4.29,0.00,1.74,0.02,1.72,0.00,2.26,0.88,1.58,0.00,1.32,0.53,558.50,
0.16,2997.83,0.09,10.62,516.12,70.91,17.86,29.80,21.43,163.60,107.90,39.06,16.65,50.57,42.37,2.86,4.78,2.40,1378.59,1.28,0.78,451.25,27.31,17.16,9.29,0.54,8.80,2.00,6.48,0.32,12.77,8.00,4.27,0.21,0.33,1332.89,0.02,58.38,471.32,33.85,21.32,9.62,0.07,15.10,1.53,13.57,0.00,26.52,19.13,6.55,0.07,100.00,3000.00,2.11,0.47,467.56,14.08,4.63,6.36,2.93,3.94,0.50,1.17,2.27,16.28,7.43,7.92,0.66,0.30,1344.87,0.19,5.17,724.67,135.64,84.79,34.52,13.09,40.15,12.54,17.17,10.44,47.71,35.01,8.92,2.65,0.05,1330.59,0.01,75.39,432.15,6.35,0.90,4.65,0.00,1.84,-0.05,1.89,0.00,1.89,0.48,1.84,0.00,1.71,0.79,684.55,
0.29,2986.80,0.00,789.29,444.82,148.49,104.54,33.66,7.84,37.78,6.20,25.40,6.17,23.48,14.27,6.16,1.67,0.14,1333.88,0.00,265.13,516.55,71.48,33.89,14.82,21.00,55.57,23.31,16.24,16.03,43.34,27.42,9.86,4.97,0.06,1331.17,0.17,5.77,481.18,26.74,16.80,8.62,0.00,2.20,0.11,2.09,0.00,4.63,2.04,2.29,0.00,100.00,2999.70,2.07,0.48,524.33,13.22,4.00,5.92,3.11,4.34,0.53,1.24,2.57,9.46,4.57,4.22,0.55,0.37,1332.53,0.47,2.11,600.17,122.26,66.95,28.56,24.87,30.42,1.16,9.89,19.37,92.55,66.55,18.62,5.50,0.06,1330.83,0.26,3.80,481.05,30.99,11.47,18.60,0.04,2.08,0.09,1.99,0.00,3.00,1.77,1.54,0.04,1.27,0.46,547.24,
0.20,2998.70,0.05,18.95,516.65,70.13,28.76,30.10,9.78,38.50,6.93,23.98,7.59,21.42,12.30,6.38,2.19,0.18,1330.51,0.26,3.83,699.61,144.59,85.08,32.75,22.76,96.44,53.37,25.09,17.99,51.04,32.35,12.34,4.77,0.34,1332.91,0.02,42.84,478.86,38.33,17.73,18.24,0.00,2.08,0.00,2.08,0.00,3.58,1.00,2.26,0.00,100.00,2999.11,2.04,0.49,474.21,17.19,7.65,6.61,2.73,3.46,0.35,0.97,2.14,9.32,4.57,4.01,0.60,0.45,1332.45,0.18,5.63,629.44,127.13,73.76,24.99,24.52,124.02,72.51,31.83,19.68,47.09,31.07,9.80,4.84,0.05,1331.12,0.01,76.24,432.34,6.99,1.17,4.83,0.00,1.95,0.11,1.83,0.00,2.26,0.88,1.58,0.00,1.46,0.60,604.06,
0.12,2997.25,0.01,68.21,486.71,67.22,45.01,12.73,6.50,45.14,29.51,10.44,5.19,24.62,26.81,4.25,1.31,0.22,1332.36,0.24,4.10,761.28,150.84,113.29,30.31,2.50,6.82,2.17,3.03,1.61,10.63,7.29,2.24,0.89,0.05,1330.94,0.21,4.71,451.74,15.61,6.77,6.95,0.00,2.18,0.23,1.95,0.00,4.13,0.64,2.78,0.00,99.98,2999.99,1.98,0.50,466.17,18.17,8.99,6.82,2.18,3.34,0.43,1.21,1.71,8.31,4.21,3.52,0.47,0.24,1332.25,0.25,4.02,618.95,102.85,61.83,27.24,10.25,23.73,3.32,14.39,6.02,78.78,56.32,16.64,4.23,0.05,1330.79,0.21,4.78,431.38,6.34,0.73,4.53,0.00,2.26,0.23,2.04,0.00,1.56,0.00,1.61,0.00,1.56,0.62,655.05,
0.05,2997.46,0.02,46.64,483.98,78.51,46.02,11.79,19.19,128.43,81.18,32.49,14.76,64.52,57.59,2.63,4.43,0.11,1331.81,0.05,21.09,739.92,162.04,99.29,33.85,22.85,90.12,50.23,21.23,18.67,49.38,38.21,5.96,4.18,0.34,1332.93,0.02,57.19,475.34,33.60,21.19,9.63,0.18,2.10,0.07,1.99,0.04,4.31,0.88,2.76,0.14,100.00,2999.12,2.13,0.47,471.77,14.02,4.52,6.55,2.80,3.71,0.47,1.02,2.22,15.54,6.38,8.38,0.58,0.70,1332.15,0.42,2.38,623.99,132.36,74.25,29.13,26.14,116.78,67.44,28.96,20.38,44.41,29.89,7.59,5.76,0.05,1330.60,0.01,76.04,432.17,5.58,0.58,4.51,0.00,2.42,0.18,2.24,0.00,2.17,0.86,1.61,0.00,1.80,0.82,641.57,
0.48,2964.95,0.00,586.59,482.84,121.51,77.54,35.64,6.36,40.39,24.69,10.40,5.30,31.62,27.54,3.93,1.07,0.20,1332.20,0.29,3.49,672.30,111.82,63.86,27.74,16.51,102.18,57.38,31.54,13.26,38.25,25.24,8.51,3.25,0.05,1330.65,0.20,4.90,478.03,35.81,15.44,8.54,9.96,23.08,0.40,14.03,8.64,16.63,10.08,4.28,1.32,100.00,2999.67,1.90,0.53,467.78,16.71,5.78,8.23,2.50,3.74,0.56,1.23,1.95,14.23,8.29,5.23,0.55,0.23,1332.31,0.27,3.67,685.17,160.95,91.23,35.53,29.31,125.33,72.60,30.20,22.53,48.54,30.98,9.08,6.78,0.06,1326.57,0.24,4.25,465.73,22.44,12.12,8.39,0.61,2.29,0.11,1.79,0.39,2.73,0.48,1.79,0.21,1.70,0.77,665.93,
0.13,2998.32,0.07,13.72,513.23,77.37,20.89,31.19,23.58,43.95,5.06,21.91,16.97,22.04,10.10,6.72,6.61,0.15,1333.59,0.00,412.06,450.21,26.34,7.03,5.98,12.10,87.28,52.87,24.56,9.85,58.55,43.07,11.52,2.25,0.35,1332.29,0.03,35.36,503.10,47.12,26.44,18.75,0.00,2.11,0.07,2.04,0.00,2.97,0.14,2.26,0.00,100.00,2998.84,2.19,0.46,534.97,11.48,3.60,5.12,2.66,4.40,0.91,1.52,1.98,7.89,3.55,3.54,0.68,0.50,1332.18,0.47,2.11,595.69,116.67,61.03,31.19,22.63,29.55,1.87,10.41,17.27,87.15,60.88,19.21,5.36,0.05,1331.75,0.01,76.58,433.67,5.87,0.66,4.44,0.00,2.05,0.07,1.98,0.00,1.71,0.14,1.64,0.00,1.40,0.53,530.99,
1.15,2040.71,0.11,8.80,534.36,83.92,24.26,33.62,24.97,57.74,12.12,27.96,17.66,43.94,28.43,7.36,7.31,0.73,1279.21,0.47,2.11,639.32,97.05,47.34,33.21,13.87,23.21,8.57,3.51,11.13,17.10,5.44,8.76,2.74,0.06,1250.54,0.05,19.74,498.34,55.34,30.24,9.04,14.11,41.37,15.36,15.28,10.73,31.52,18.33,3.81,3.38,57.54,2745.26,1.62,0.62,543.90,24.35,11.61,8.78,3.57,6.90,1.85,2.46,2.59,23.12,14.35,7.45,0.98,5.27,2448.08,2.45,0.41,557.08,15.67,4.06,4.75,6.71,115.74,78.04,32.51,5.19,40.22,32.37,5.47,1.52,4.91,2530.37,2.46,0.41,557.29,12.55,3.88,4.48,4.05,26.52,14.99,8.60,2.93,67.75,48.99,15.61,1.12,7.32,3.54,701.09,
1.95,2695.63,0.02,43.89,524.91,90.59,29.85,34.46,24.81,145.67,83.39,43.84,18.44,47.19,35.03,5.29,6.37,1.01,1446.55,0.31,3.28,597.13,42.91,18.32,14.62,8.57,19.18,7.86,3.13,8.19,10.44,2.26,7.74,0.38,0.37,2708.49,0.00,868.72,463.48,131.86,97.41,29.65,0.69,2.39,0.11,1.88,0.40,3.75,0.82,2.24,0.29,88.02,2797.24,1.29,0.77,565.46,40.40,16.29,18.64,4.80,6.67,0.85,2.40,3.42,28.92,12.80,14.13,1.37,15.31,2719.03,2.24,0.45,542.76,12.80,2.66,3.66,6.37,16.38,4.96,5.89,5.53,11.04,5.49,3.88,0.84,13.54,2677.03,2.04,0.49,540.85,8.09,2.10,5.35,0.50,2.50,0.23,1.85,0.43,2.17,0.72,1.58,0.07,7.60,4.64,743.64,
0.77,2287.63,0.39,2.58,531.63,63.12,24.36,28.40,9.20,22.93,2.01,13.99,6.93,50.45,34.91,12.60,2.27,0.48,1293.02,0.09,11.54,605.48,83.82,54.20,27.11,0.00,13.42,2.09,11.33,0.00,58.93,45.86,12.18,0.00,0.06,1282.87,0.00,201.90,542.06,47.51,34.50,10.20,0.07,2.15,0.18,1.93,0.04,2.93,0.05,2.27,0.04,55.61,2922.45,0.04,25.34,525.87,53.04,35.91,14.55,0.00,2.16,0.05,2.12,0.00,4.42,1.71,2.53,0.00,0.06,1282.56,0.03,32.90,484.96,28.03,15.57,10.43,0.04,2.05,0.00,2.05,0.00,4.24,1.73,2.70,0.04,0.06,1283.42,0.01,192.38,488.22,26.45,14.66,9.75,0.04,1.90,0.07,1.83,0.00,1.57,0.00,1.61,0.04,21.96,10.31,366.31,
0.24,1199.20,0.48,2.06,486.22,58.88,25.56,23.37,8.95,22.05,1.66,13.64,6.74,49.70,34.22,12.48,2.21,0.11,1200.91,0.25,3.92,480.64,45.03,23.05,19.26,0.07,2.08,0.11,1.97,0.00,2.58,0.79,1.70,0.07,0.35,1199.78,0.02,52.91,510.41,43.54,29.59,11.08,0.00,1.95,0.02,1.92,0.00,2.80,0.00,2.24,0.00,0.06,1201.65,0.04,25.27,466.71,24.78,15.58,7.14,0.29,2.45,0.09,2.25,0.11,4.46,1.16,2.39,0.18,0.06,1198.27,0.12,8.20,429.05,8.22,1.33,5.34,0.00,1.71,0.02,1.69,0.00,2.72,0.90,1.84,0.00,0.06,1198.56,0.01,70.39,434.08,5.77,0.17,4.77,0.00,1.96,0.23,1.74,0.00,1.53,0.00,1.60,0.00,5.89,4.03,569.72,
